Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Male,Female
192-72-2683,C,Mumbai,Member,Ojasvi Tiwari,Female,Health and beauty,72.83,2,7.283,152.943,2019-07-07,09:07:03,Walmart Gift Cards,145.66,4.761904762,7.283,2,Kaushal Yadav,Mahira Verma
928-95-9053,C,New Delhi,Member,Oviya Sharma,Female,Clothing,75.14,8,30.056,631.176,2016-05-30,02:03:07,Credit Card,601.12,4.761904762,30.056,8,Abhishek Yadav,Hema Sahu
282-70-1363,B,Ahmedabad,Normal,Anika Patel,Female,Sports and travel,70.41,5,17.6025,369.6525,2022-06-14,10:13:28,Cash,352.05,4.761904762,17.6025,7.4,Raghav Patel,Kanika Singh
596-67-8491,C,Chennai,Normal,Yash Patel,Male,Books,94.09,2,9.409,197.589,2016-02-10,14:20:08,Ewallet,188.18,4.761904762,9.409,2.8,Jatin Chauhan,Ujala Kapoor
861-29-2870,B,Chandigarh,Normal,Karthik Kapoor,Male,Health and beauty,84.75,6,25.425,533.925,2017-10-30,14:20:29,Walmart Gift Cards,508.5,4.761904762,25.425,7.2,Tushar Sahu,Bhavya Tiwari
432-00-5066,E,Kolkata,Normal,Eshaan Kapoor,Female,Food and beverages,13.62,9,6.129,128.709,2023-06-30,09:48:16,Cash,122.58,4.761904762,6.129,9.8,Kunal Gupta,Bela Yadav
937-50-7166,C,Hyderabad,Member,Aashi Mehta,Female,Books,14.01,3,2.1015,44.1315,2015-01-21,23:16:40,Cash,42.03,4.761904762,2.1015,1.7,Vikrant Tiwari,Eshaan Kapoor
504-08-1653,A,Kochi,Member,Saanvi Kumar,Female,Home and lifestyle,23.19,10,11.595,243.495,2015-08-22,22:12:24,Ewallet,231.9,4.761904762,11.595,4.9,Vikrant Tiwari,Bhavna Sharma
210-92-1329,E,Vishakhapatnam,Normal,Chhavi Chauhan,Female,Electronic accessories,99.92,5,24.98,524.58,2022-11-03,02:54:56,Credit Card,499.6,4.761904762,24.98,5.5,Ayush Sharma,Zaina Tiwari
557-00-5137,D,Mumbai,Member,Zara Tiwari,Female,Food and beverages,86.31,1,4.3155,90.6255,2015-03-08,13:50:24,Cash,86.31,4.761904762,4.3155,9.5,Gagan Singh,Farah Joshi
576-50-0507,C,Mumbai,Member,Nitin Singh,Male,Clothing,52.16,10,26.08,547.68,2022-05-02,14:01:49,Ewallet,521.6,4.761904762,26.08,6.6,Aryan Gupta,Sanya Verma
602-68-8221,B,Vadodara,Normal,Vikrant Tiwari,Male,Home and lifestyle,34.33,3,5.1495,108.1395,2018-09-06,04:52:20,Credit Card,102.99,4.761904762,5.1495,9.4,Tushar Sahu,Ira Kumar
538-34-6415,B,New Delhi,Member,Bhavika Kapoor,Female,Clothing,35.95,1,1.7975,37.7475,2015-06-21,05:12:16,Ewallet,35.95,4.761904762,1.7975,7.9,Lucky Singh,Sanya Verma
177-59-4769,C,Hyderabad,Normal,Ojasvi Tiwari,Female,Home and lifestyle,89.04,5,22.26,467.46,2023-09-09,18:00:03,Ewallet,445.2,4.761904762,22.26,1.3,Akash Sharma,Pari Chauhan
693-55-0661,E,Agra,Normal,Sanya Verma,Female,Clothing,43.76,8,17.504,367.584,2016-11-16,16:07:08,Cash,350.08,4.761904762,17.504,9.1,Mohit Sahu,Myra Patel
551-04-7553,A,Pune,Member,Qiana Tiwari,Female,Clothing,83.08,5,20.77,436.17,2015-07-13,01:43:12,Ewallet,415.4,4.761904762,20.77,8.3,Dev Patel,Ginni Gupta
353-62-8422,B,Chennai,Normal,Rohit Patel,Male,Books,45.05,9,20.2725,425.7225,2021-04-30,13:08:14,Cash,405.45,4.761904762,20.2725,8.3,Ishaan Kumar,Leela Yadav
956-13-4628,E,Vadodara,Member,Ananya Patel,Female,Sports and travel,62.16,1,3.108,65.268,2018-01-21,19:03:49,Credit Card,62.16,4.761904762,3.108,6.6,Vicky Singh,Ujala Kapoor
437-73-5319,E,New Delhi,Normal,Jhanvi Mehta,Female,Home and lifestyle,42.01,7,14.7035,308.7735,2016-11-09,05:18:37,Ewallet,294.07,4.761904762,14.7035,5.8,Govind Tiwari,Lavanya Sharma
145-93-7457,E,Agra,Normal,Divya Chauhan,Female,Electronic accessories,61.64,3,9.246,194.166,2017-12-14,12:32:20,Cash,184.92,4.761904762,9.246,5.2,Ujjwal Gupta,Sanika Verma
145-61-3577,B,Bangalore,Normal,Zara Tiwari,Female,Electronic accessories,93.1,6,27.93,586.53,2019-08-19,06:34:21,Cash,558.6,4.761904762,27.93,8.4,Gopal Tiwari,Riddhi Verma
698-98-5674,B,Mumbai,Member,Jai Kapoor,Male,Electronic accessories,52.92,6,15.876,333.396,2020-06-05,22:34:14,Credit Card,317.52,4.761904762,15.876,3.9,Omkar Joshi,Diya Yadav
365-86-0855,B,Vadodara,Normal,Omkar Joshi,Male,Books,35.33,1,1.7665,37.0965,2017-07-30,04:37:04,Credit Card,35.33,4.761904762,1.7665,6.9,Vivek Yadav,Queenie Sharma
282-43-3043,B,Hyderabad,Normal,Hina Gupta,Female,Food and beverages,71.59,6,21.477,451.017,2016-06-30,10:32:56,Cash,429.54,4.761904762,21.477,7.7,Faizan Khan,Gauri Singh
408-87-9999,A,Vadodara,Normal,Mohit Sahu,Male,Sports and travel,66.21,6,19.863,417.123,2018-08-04,07:18:53,Walmart Gift Cards,397.26,4.761904762,19.863,4.9,Naveen Sharma,Aditi Singh
561-18-8527,D,Agra,Member,Hina Gupta,Female,Food and beverages,48.25,10,24.125,506.625,2020-04-01,22:40:19,Credit Card,482.5,4.761904762,24.125,7.8,Mohit Sahu,Hema Sahu
456-26-4620,C,Vishakhapatnam,Member,Omkar Chauhan,Male,Food and beverages,74.33,5,18.5825,390.2325,2018-03-27,16:57:27,Cash,371.65,4.761904762,18.5825,10,Ujjwal Gupta,Naina Rajput
330-67-2006,A,Kolkata,Member,Ginni Gupta,Female,Food and beverages,98.74,8,39.496,829.416,2017-12-16,09:24:48,Cash,789.92,4.761904762,39.496,2.8,Lucky Singh,Fatima Joshi
967-23-9421,E,Ahmedabad,Normal,Hitesh Yadav,Male,Clothing,55.27,5,13.8175,290.1675,2017-08-13,01:28:26,Credit Card,276.35,4.761904762,13.8175,5.6,Hitesh Yadav,Eshaan Kapoor
772-36-3437,B,Chennai,Member,Saanvi Kumar,Female,Health and beauty,10.45,2,1.045,21.945,2015-05-31,09:31:13,Walmart Gift Cards,20.9,4.761904762,1.045,8.7,Karthik Kapoor,Divisha Kapoor
876-24-8403,C,Kolkata,Member,Veda Singh,Female,Books,16.66,7,5.831,122.451,2020-06-06,07:05:03,Ewallet,116.62,4.761904762,5.831,6.7,Vicky Singh,Queenie Sharma
740-04-9794,E,Kochi,Member,Kunal Gupta,Male,Clothing,13.71,5,3.4275,71.9775,2015-04-24,16:55:38,Cash,68.55,4.761904762,3.4275,5.8,Inder Rajput,Dia Mehta
297-32-5599,B,Kochi,Normal,Lalit Yadav,Male,Home and lifestyle,79.43,10,39.715,834.015,2023-10-05,06:54:02,Ewallet,794.3,4.761904762,39.715,2.3,Pratik Chauhan,Bhavna Sharma
193-63-6527,B,Surat,Member,Yash Patel,Male,Electronic accessories,89.24,6,26.772,562.212,2019-07-02,01:29:12,Credit Card,535.44,4.761904762,26.772,3.4,Uday Sahu,Zaina Tiwari
134-26-2223,D,Nashik,Member,Armaan Khan,Male,Sports and travel,34.44,5,8.61,180.81,2021-02-28,01:28:59,Credit Card,172.2,4.761904762,8.61,1.3,Prakash Sahu,Sanika Verma
202-37-8047,D,Nashik,Member,Nandini Patel,Female,Home and lifestyle,35.77,2,3.577,75.117,2023-07-15,15:41:07,Credit Card,71.54,4.761904762,3.577,8.1,Uday Sahu,Jia Kapoor
689-88-2402,A,New Delhi,Member,Sanya Verma,Female,Sports and travel,47.37,8,18.948,397.908,2020-08-05,18:15:13,Walmart Gift Cards,378.96,4.761904762,18.948,8.3,Yashvardhan Sharma,Queenie Sharma
444-01-0855,B,Bangalore,Normal,Jigyasa Verma,Female,Books,22.44,7,7.854,164.934,2020-03-22,18:58:55,Walmart Gift Cards,157.08,4.761904762,7.854,5.9,Kunal Gupta,Hetal Patel
102-35-1168,E,Vishakhapatnam,Member,Mohan Patel,Male,Clothing,73.51,1,3.6755,77.1855,2015-07-21,21:34:32,Ewallet,73.51,4.761904762,3.6755,5.9,Pratik Chauhan,Zaina Tiwari
566-96-6358,C,Hyderabad,Member,Vrinda Sharma,Female,Food and beverages,34.86,10,17.43,366.03,2021-10-08,08:24:04,Cash,348.6,4.761904762,17.43,3,Rahul Sharma,Megha Kapoor
186-07-1343,C,Hyderabad,Normal,Harsh Joshi,Male,Sports and travel,79.04,4,15.808,331.968,2017-01-30,05:47:34,Walmart Gift Cards,316.16,4.761904762,15.808,2,Arjun Patel,Zoya Gupta
453-83-8947,D,Mumbai,Member,Gaurav Tiwari,Male,Food and beverages,56.53,6,16.959,356.139,2016-11-27,13:53:15,Ewallet,339.18,4.761904762,16.959,6.5,Prakash Sahu,Aaradhya Yadav
764-39-8818,C,Nagpur,Normal,Govind Tiwari,Male,Home and lifestyle,59.79,1,2.9895,62.7795,2016-03-03,20:01:16,Cash,59.79,4.761904762,2.9895,2.1,Harshit Patel,Kashish Kapoor
902-63-7232,D,Agra,Normal,Jagdish Yadav,Male,Food and beverages,58.57,5,14.6425,307.4925,2016-03-01,12:40:24,Credit Card,292.85,4.761904762,14.6425,9.8,Pranav Rajput,Jigyasa Verma
591-45-0788,B,New Delhi,Normal,Eshaan Kapoor,Female,Books,40.88,1,2.044,42.924,2015-02-01,15:18:32,Walmart Gift Cards,40.88,4.761904762,2.044,4.4,Omkar Mehta,Ira Kumar
712-91-7191,D,Kolkata,Normal,Zayd Khan,Male,Clothing,95.6,5,23.9,501.9,2017-10-05,19:36:14,Walmart Gift Cards,478,4.761904762,23.9,6.1,Pranav Rajput,Yashi Kapoor
231-34-3994,E,Bhopal,Member,Ojasvi Tiwari,Female,Home and lifestyle,35.65,6,10.695,224.595,2023-07-15,04:04:47,Credit Card,213.9,4.761904762,10.695,5.1,Vicky Singh,Tanya Rajput
644-36-0912,E,Nagpur,Member,Gauri Singh,Female,Food and beverages,36.87,5,9.2175,193.5675,2021-08-15,22:51:14,Cash,184.35,4.761904762,9.2175,8.5,Om Prakash Sharma,Myra Patel
701-23-5496,D,New Delhi,Member,Karan Joshi,Male,Food and beverages,55.42,9,24.939,523.719,2015-11-22,03:38:54,Cash,498.78,4.761904762,24.939,7.5,Raghav Patel,Ishita Mehta
281-21-0396,B,Vishakhapatnam,Normal,Hema Sahu,Female,Home and lifestyle,13.96,4,2.792,58.632,2023-03-26,15:27:54,Ewallet,55.84,4.761904762,2.792,8.4,Aryan Gupta,Zoya Gupta
465-81-8124,C,Kolkata,Normal,Mahira Verma,Female,Home and lifestyle,28.43,9,12.7935,268.6635,2016-04-27,07:55:51,Credit Card,255.87,4.761904762,12.7935,8.5,Tarun Kumar,Charvi Verma
245-49-6583,A,Ahmedabad,Member,Nupur Singh,Female,Clothing,27.02,6,8.106,170.226,2020-06-01,15:17:33,Walmart Gift Cards,162.12,4.761904762,8.106,6.7,Zain Khan,Tanisha Patel
167-02-7880,E,Kolkata,Member,Nitin Singh,Male,Food and beverages,28.95,7,10.1325,212.7825,2021-06-15,03:05:58,Cash,202.65,4.761904762,10.1325,4.3,Vikrant Tiwari,Myra Patel
621-32-8116,B,Nagpur,Normal,Om Prakash Sharma,Male,Home and lifestyle,93.14,5,23.285,488.985,2020-05-02,13:45:36,Ewallet,465.7,4.761904762,23.285,5.2,Nitin Singh,Bhavna Sharma
375-54-4492,A,Hyderabad,Normal,Tanisha Patel,Female,Electronic accessories,63.9,9,28.755,603.855,2018-11-09,05:31:29,Walmart Gift Cards,575.1,4.761904762,28.755,5.8,Nitin Singh,Yashi Kapoor
480-55-2929,B,Nagpur,Normal,Sanya Verma,Female,Home and lifestyle,25.15,2,2.515,52.815,2019-03-12,09:36:03,Ewallet,50.3,4.761904762,2.515,4.4,Rahul Sharma,Charul Yadav
697-41-9018,C,Nagpur,Member,Aarav Kumar,Male,Electronic accessories,32.03,4,6.406,134.526,2023-02-17,10:27:32,Walmart Gift Cards,128.12,4.761904762,6.406,9.4,Gagan Singh,Aaradhya Yadav
693-61-3039,D,Chennai,Normal,Queenie Sharma,Female,Clothing,49.15,2,4.915,103.215,2017-05-13,05:50:33,Cash,98.3,4.761904762,4.915,3,Rajveer Gupta,Jhanvi Mehta
267-36-0332,A,Mumbai,Member,Utkarsh Yadav,Male,Books,79.95,7,27.9825,587.6325,2021-10-13,12:57:45,Credit Card,559.65,4.761904762,27.9825,5.6,Varun Singh,Sanika Verma
907-93-1516,A,Bangalore,Member,Queenie Sharma,Female,Food and beverages,99.07,6,29.721,624.141,2021-08-05,12:41:47,Walmart Gift Cards,594.42,4.761904762,29.721,9.3,Aryan Gupta,Oviya Sharma
612-68-9006,C,Ahmedabad,Member,Om Prakash Sharma,Male,Sports and travel,84.05,9,37.8225,794.2725,2020-05-02,10:54:19,Walmart Gift Cards,756.45,4.761904762,37.8225,8.5,Dinesh Yadav,Qamar Yadav
827-06-4354,A,Indore,Member,Lucky Singh,Male,Sports and travel,79.17,5,19.7925,415.6425,2023-09-25,05:47:58,Ewallet,395.85,4.761904762,19.7925,4.1,Amar Singh,Eshaan Kapoor
201-86-7417,C,Ahmedabad,Normal,Hema Sahu,Female,Books,89.41,5,22.3525,469.4025,2023-01-22,10:35:50,Credit Card,447.05,4.761904762,22.3525,3.2,Lakshay Sharma,Ishita Mehta
207-29-2035,B,New Delhi,Member,Aashi Mehta,Female,Books,98.89,4,19.778,415.338,2015-12-25,12:15:17,Ewallet,395.56,4.761904762,19.778,4.2,Akash Sharma,Kavya Rajput
167-29-4780,D,Pune,Member,Raghav Patel,Male,Health and beauty,46.39,7,16.2365,340.9665,2020-11-27,04:51:26,Ewallet,324.73,4.761904762,16.2365,7.4,Raghav Patel,Tanisha Patel
842-30-7837,E,Nagpur,Member,Ujjwal Gupta,Male,Sports and travel,50.13,2,5.013,105.273,2021-12-10,09:54:14,Walmart Gift Cards,100.26,4.761904762,5.013,6.4,Omkar Chauhan,Bela Yadav
752-48-5918,B,Pune,Normal,Mukesh Kumar,Male,Food and beverages,86.63,1,4.3315,90.9615,2020-01-21,07:57:42,Credit Card,86.63,4.761904762,4.3315,5.5,Dinesh Yadav,Yashi Kapoor
751-97-9944,E,Jaipur,Normal,Queenie Sharma,Female,Electronic accessories,48.16,7,16.856,353.976,2019-05-10,19:48:23,Ewallet,337.12,4.761904762,16.856,2.1,Neeraj Singh,Aditi Singh
112-91-3442,E,Agra,Normal,Ojasvi Tiwari,Female,Books,89.11,3,13.3665,280.6965,2022-12-25,15:47:58,Walmart Gift Cards,267.33,4.761904762,13.3665,4.1,Chirag Kapoor,Anika Patel
456-43-7499,C,Vadodara,Member,Hema Sahu,Female,Sports and travel,13.24,8,5.296,111.216,2018-12-21,23:33:04,Ewallet,105.92,4.761904762,5.296,9.4,Ravi Patel,Ananya Patel
952-08-1300,E,Bangalore,Normal,Utkarsh Yadav,Male,Clothing,39.19,7,13.7165,288.0465,2021-04-02,11:19:19,Cash,274.33,4.761904762,13.7165,6.5,Arjun Patel,Oishi Tiwari
663-38-1868,B,Mumbai,Normal,Varun Singh,Male,Food and beverages,38.52,2,3.852,80.892,2017-07-27,19:06:00,Walmart Gift Cards,77.04,4.761904762,3.852,7.8,Tanuj Mehta,Ishita Mehta
799-51-8175,C,Agra,Normal,Pranav Rajput,Male,Sports and travel,12.13,7,4.2455,89.1555,2020-10-04,02:37:17,Credit Card,84.91,4.761904762,4.2455,8.6,Farhan Khan,Aaradhya Yadav
743-79-1736,C,Mumbai,Normal,Parth Kapoor,Male,Health and beauty,19.81,2,1.981,41.601,2022-05-22,02:38:07,Credit Card,39.62,4.761904762,1.981,4,Brijesh Sharma,Oishi Tiwari
505-35-3193,D,Bhopal,Member,Anushka Yadav,Female,Food and beverages,64.91,5,16.2275,340.7775,2022-10-28,18:04:24,Walmart Gift Cards,324.55,4.761904762,16.2275,8.8,Manoj Sharma,Saisha Khan
621-12-5653,D,Mumbai,Normal,Chhavi Chauhan,Female,Food and beverages,54.92,3,8.238,172.998,2018-05-14,08:27:06,Credit Card,164.76,4.761904762,8.238,7.2,Armaan Khan,Tanya Rajput
102-29-4509,C,Lucknow,Normal,Govind Tiwari,Male,Food and beverages,35.34,8,14.136,296.856,2023-12-15,05:18:06,Ewallet,282.72,4.761904762,14.136,3.6,Parth Kapoor,Falguni Mehta
361-59-0650,B,Vishakhapatnam,Normal,Vrinda Sharma,Female,Health and beauty,73.46,8,29.384,617.064,2018-07-02,05:18:27,Walmart Gift Cards,587.68,4.761904762,29.384,4.4,Kunal Gupta,Rithika Joshi
355-81-9998,D,Bhopal,Normal,Sagar Mehta,Male,Clothing,14.25,1,0.7125,14.9625,2023-06-10,14:23:04,Credit Card,14.25,4.761904762,0.7125,7.6,Naman Verma,Oviya Sharma
570-71-7466,B,New Delhi,Member,Keshav Sharma,Male,Books,67.22,10,33.61,705.81,2019-08-08,08:40:46,Cash,672.2,4.761904762,33.61,8.8,Vivek Yadav,Aashi Mehta
518-16-2341,E,Kochi,Normal,Rohit Patel,Male,Health and beauty,51.6,4,10.32,216.72,2022-08-14,13:50:51,Cash,206.4,4.761904762,10.32,3.3,Hrishikesh Kapoor,Lavanya Sharma
974-84-8879,A,Bhopal,Member,Eklavya Verma,Male,Clothing,13.14,3,1.971,41.391,2015-11-05,12:48:04,Cash,39.42,4.761904762,1.971,9.7,Gaurav Tiwari,Kashvi Rajput
622-50-2302,E,Hyderabad,Normal,Deepak Verma,Male,Clothing,29.98,10,14.99,314.79,2016-10-17,12:25:15,Walmart Gift Cards,299.8,4.761904762,14.99,8.1,Abhishek Yadav,Pari Chauhan
378-50-9036,E,Jaipur,Member,Mahira Verma,Female,Sports and travel,15.78,9,7.101,149.121,2020-04-15,20:50:10,Credit Card,142.02,4.761904762,7.101,4.7,Rahul Sharma,Ria Singh
497-25-0924,E,Lucknow,Member,Ananya Patel,Female,Electronic accessories,92.65,4,18.53,389.13,2017-08-28,15:11:04,Ewallet,370.6,4.761904762,18.53,8.4,Jatin Chauhan,Aditi Singh
931-09-2263,D,Chennai,Member,Jia Kapoor,Female,Health and beauty,29.48,8,11.792,247.632,2020-01-09,18:30:02,Cash,235.84,4.761904762,11.792,2.2,Lokesh Tiwari,Lavisha Kapoor
663-30-2673,B,Bhopal,Member,Deepak Verma,Male,Health and beauty,59.35,10,29.675,623.175,2018-09-08,23:09:26,Credit Card,593.5,4.761904762,29.675,5,Arnav Patel,Kashish Kapoor
832-81-4030,A,Nagpur,Normal,Naman Verma,Male,Health and beauty,65.69,10,32.845,689.745,2015-09-02,04:19:09,Credit Card,656.9,4.761904762,32.845,4.9,Varun Singh,Ananya Patel
161-88-1284,B,Nagpur,Member,Hrishikesh Kapoor,Male,Books,21.17,8,8.468,177.828,2015-08-31,09:15:26,Walmart Gift Cards,169.36,4.761904762,8.468,5.4,Pradeep Chauhan,Trisha Khan
642-14-4185,D,Hyderabad,Normal,Nupur Singh,Female,Books,64.23,5,16.0575,337.2075,2019-09-20,22:40:34,Credit Card,321.15,4.761904762,16.0575,2.9,Dev Patel,Charul Yadav
879-59-9303,B,Nashik,Member,Dheeraj Yadav,Male,Electronic accessories,68.55,10,34.275,719.775,2022-12-10,00:13:26,Walmart Gift Cards,685.5,4.761904762,34.275,7.7,Pradeep Chauhan,Saisha Khan
979-54-3446,B,Nashik,Member,Ishaan Kumar,Male,Electronic accessories,14.34,5,3.585,75.285,2020-08-27,06:03:10,Ewallet,71.7,4.761904762,3.585,9.4,Farhan Khan,Urvashi Joshi
818-44-2340,E,Nashik,Member,Himanshu Kapoor,Male,Home and lifestyle,40.95,4,8.19,171.99,2019-08-11,13:54:09,Credit Card,163.8,4.761904762,8.19,8.3,Karthik Kapoor,Zaina Tiwari
827-61-1462,C,New Delhi,Member,Yogesh Mehta,Male,Clothing,68.84,6,20.652,433.692,2022-04-14,10:17:34,Walmart Gift Cards,413.04,4.761904762,20.652,3.1,Omkar Chauhan,Vanshika Gupta
649-71-5015,A,Nashik,Member,Sanya Verma,Female,Health and beauty,85.85,9,38.6325,811.2825,2022-03-02,17:24:09,Cash,772.65,4.761904762,38.6325,2.6,Om Prakash Sharma,Hema Sahu
110-90-5262,C,Hyderabad,Member,Omkar Mehta,Male,Electronic accessories,31.98,7,11.193,235.053,2018-05-15,05:18:41,Cash,223.86,4.761904762,11.193,8.1,Lakshay Sharma,Zara Tiwari
186-00-3912,C,Ahmedabad,Member,Tushar Sahu,Male,Health and beauty,33.73,5,8.4325,177.0825,2021-07-07,22:06:44,Walmart Gift Cards,168.65,4.761904762,8.4325,1.2,Aryan Gupta,Devanshi Tiwari
562-68-7274,E,Chennai,Member,Govind Tiwari,Male,Sports and travel,43.55,9,19.5975,411.5475,2015-11-12,07:03:01,Credit Card,391.95,4.761904762,19.5975,3,Manoj Sharma,Falak Patel
367-69-2990,B,Kolkata,Normal,Hrishikesh Kapoor,Male,Home and lifestyle,77.67,9,34.9515,733.9815,2019-12-29,09:19:39,Walmart Gift Cards,699.03,4.761904762,34.9515,4.7,Faizan Khan,Nandini Patel
896-51-5082,A,Vadodara,Member,Nupur Singh,Female,Books,33.24,8,13.296,279.216,2016-06-07,06:21:38,Credit Card,265.92,4.761904762,13.296,9.2,Naveen Sharma,Risha Joshi
949-59-2525,B,Nagpur,Member,Aanya Sharma,Female,Home and lifestyle,13.14,8,5.256,110.376,2017-07-03,15:06:26,Walmart Gift Cards,105.12,4.761904762,5.256,9.2,Gopal Tiwari,Falguni Mehta
551-50-2530,D,Agra,Member,Himanshu Kapoor,Male,Electronic accessories,12.96,4,2.592,54.432,2020-06-13,00:17:58,Credit Card,51.84,4.761904762,2.592,7.9,Pranav Rajput,Charvi Verma
268-20-5054,B,Lucknow,Normal,Rohit Patel,Male,Home and lifestyle,81.41,8,32.564,683.844,2021-07-31,07:37:07,Credit Card,651.28,4.761904762,32.564,9.7,Naman Verma,Trisha Khan
257-68-9390,D,Agra,Member,Rithika Joshi,Female,Food and beverages,10.59,5,2.6475,55.5975,2023-11-20,04:28:06,Walmart Gift Cards,52.95,4.761904762,2.6475,3.1,Tanuj Mehta,Upasana Yadav
595-76-1918,A,Hyderabad,Member,Dev Patel,Male,Sports and travel,25.55,10,12.775,268.275,2020-06-30,14:11:59,Walmart Gift Cards,255.5,4.761904762,12.775,7.5,Ishan Verma,Oishi Tiwari
816-49-4712,E,Hyderabad,Member,Hina Gupta,Female,Books,37.3,4,7.46,156.66,2015-08-13,04:43:23,Cash,149.2,4.761904762,7.46,7.4,Utkarsh Yadav,Urvi Khan
338-43-7805,A,Ahmedabad,Normal,Jatin Chauhan,Male,Clothing,79.64,8,31.856,668.976,2021-02-20,15:06:30,Walmart Gift Cards,637.12,4.761904762,31.856,9.1,Amar Singh,Charul Yadav
637-74-4749,C,Kolkata,Member,Saanvi Kumar,Female,Food and beverages,67.18,5,16.795,352.695,2023-04-24,05:56:55,Walmart Gift Cards,335.9,4.761904762,16.795,5.5,Parth Kapoor,Ria Singh
903-42-3049,B,Chennai,Normal,Chirag Kapoor,Male,Electronic accessories,23.2,5,5.8,121.8,2022-05-27,13:43:20,Walmart Gift Cards,116,4.761904762,5.8,7.7,Umar Khan,Rithika Joshi
554-12-7137,B,Nashik,Normal,Nitin Singh,Male,Food and beverages,91.26,7,31.941,670.761,2018-11-30,23:39:44,Cash,638.82,4.761904762,31.941,4.9,Zayd Khan,Trisha Khan
953-44-6515,C,Pune,Member,Nandini Patel,Female,Sports and travel,43.34,6,13.002,273.042,2018-07-03,07:00:01,Credit Card,260.04,4.761904762,13.002,5.4,Vivek Yadav,Urvashi Joshi
813-80-1123,D,Kochi,Member,Hira Gupta,Female,Books,77.66,6,23.298,489.258,2023-10-26,19:46:23,Cash,465.96,4.761904762,23.298,6.7,Uday Sahu,Charul Yadav
443-85-5087,C,Agra,Member,Lavanya Sharma,Female,Food and beverages,36.95,9,16.6275,349.1775,2017-11-22,04:21:48,Ewallet,332.55,4.761904762,16.6275,4.2,Amar Singh,Gargi Kapoor
957-77-9186,E,Vadodara,Normal,Rithika Joshi,Female,Health and beauty,64.06,5,16.015,336.315,2019-02-23,01:42:42,Ewallet,320.3,4.761904762,16.015,3.7,Karan Joshi,Aditi Singh
922-73-6066,E,Kochi,Normal,Hema Sahu,Female,Books,65.75,8,26.3,552.3,2019-04-15,13:43:47,Walmart Gift Cards,526,4.761904762,26.3,6.5,Raghav Patel,Anushka Yadav
528-88-9373,A,Agra,Normal,Lavina Yadav,Female,Clothing,20.1,4,4.02,84.42,2023-01-15,08:54:01,Walmart Gift Cards,80.4,4.761904762,4.02,1.9,Ishan Verma,Kanika Singh
990-40-0717,A,Surat,Member,Elina Chauhan,Female,Home and lifestyle,95,10,47.5,997.5,2023-08-16,19:02:42,Ewallet,950,4.761904762,47.5,9,Arjun Patel,Qamar Yadav
949-74-2181,E,Bangalore,Normal,Urvi Khan,Female,Sports and travel,74.62,9,33.579,705.159,2020-08-30,02:41:43,Ewallet,671.58,4.761904762,33.579,5.4,Hrishikesh Kapoor,Jhanvi Mehta
102-72-3039,C,Mumbai,Normal,Rithika Joshi,Female,Food and beverages,84.11,2,8.411,176.631,2020-08-13,09:58:39,Walmart Gift Cards,168.22,4.761904762,8.411,5.7,Keshav Sharma,Naina Rajput
697-08-7399,C,Pune,Member,Eklavya Verma,Male,Clothing,91.48,10,45.74,960.54,2017-03-02,01:50:21,Credit Card,914.8,4.761904762,45.74,1.1,Ayush Sharma,Divya Chauhan
650-55-6670,C,Kolkata,Normal,Chandni Joshi,Female,Clothing,18.93,7,6.6255,139.1355,2023-06-11,04:02:35,Credit Card,132.51,4.761904762,6.6255,1.9,Vikrant Tiwari,Lavisha Kapoor
595-99-3006,A,Nagpur,Normal,Ayush Sharma,Male,Sports and travel,36.03,4,7.206,151.326,2022-12-16,11:23:10,Walmart Gift Cards,144.12,4.761904762,7.206,2,Naveen Sharma,Ginni Gupta
712-25-2310,C,New Delhi,Normal,Pradeep Chauhan,Male,Sports and travel,54.14,3,8.121,170.541,2022-04-17,07:42:37,Cash,162.42,4.761904762,8.121,9.2,Sagar Mehta,Hema Sahu
548-96-1676,E,Hyderabad,Normal,Raghav Patel,Male,Clothing,51.92,4,10.384,218.064,2015-05-12,07:04:50,Ewallet,207.68,4.761904762,10.384,4.5,Jai Kapoor,Ishana Sharma
411-00-1776,E,Pune,Normal,Queenie Sharma,Female,Home and lifestyle,40.41,6,12.123,254.583,2022-03-08,08:20:37,Cash,242.46,4.761904762,12.123,9.3,Lokesh Tiwari,Ujala Kapoor
199-78-1398,A,Hyderabad,Member,Naman Verma,Male,Home and lifestyle,71.83,7,25.1405,527.9505,2017-08-05,19:18:49,Walmart Gift Cards,502.81,4.761904762,25.1405,4.6,Hrishikesh Kapoor,Kashvi Rajput
986-48-6152,E,Jaipur,Member,Deepesh Verma,Male,Electronic accessories,10.82,10,5.41,113.61,2022-12-12,00:18:35,Cash,108.2,4.761904762,5.41,1.7,Deepak Verma,Charvi Verma
239-76-5330,A,Bhopal,Normal,Ria Singh,Female,Food and beverages,20.03,3,3.0045,63.0945,2022-08-20,12:54:08,Cash,60.09,4.761904762,3.0045,7.8,Jatin Chauhan,Rithika Joshi
629-56-2320,E,Chennai,Normal,Zeeshan Patel,Male,Books,70.39,10,35.195,739.095,2016-07-04,06:17:47,Walmart Gift Cards,703.9,4.761904762,35.195,6.4,Deepesh Verma,Fatima Joshi
