Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,,Male,Female
163-90-9984,A,Lucknow,Member,Pratik Chauhan,Male,Sports and travel,15.44,6,4.632,97.272,2019-11-02,20:16:53,Walmart Gift Cards,92.64,4.761904762,4.632,4,,Dheeraj Yadav,Lavisha Kapoor
248-12-2228,C,Surat,Member,Deepesh Verma,Male,Sports and travel,27.66,5,6.915,145.215,2022-08-12,02:07:21,Credit Card,138.3,4.761904762,6.915,4.8,,Arnav Patel,Tithira Kapoor
142-10-0909,E,Surat,Member,Kashvi Rajput,Female,Home and lifestyle,34.33,4,6.866,144.186,2017-03-13,16:41:58,Cash,137.32,4.761904762,6.866,8.2,,Omkar Chauhan,Sanya Verma
186-54-3114,E,Agra,Member,Jiya Sahu,Female,Home and lifestyle,32.25,6,9.675,203.175,2022-04-22,06:51:22,Ewallet,193.5,4.761904762,9.675,6.3,,Rajveer Gupta,Divisha Kapoor
203-76-6848,B,Mumbai,Normal,Javed Khan,Male,Home and lifestyle,68.49,7,23.9715,503.4015,2016-01-27,17:26:07,Ewallet,479.43,4.761904762,23.9715,5.9,,Uday Sahu,Eshaan Kapoor
401-88-5129,A,Vadodara,Member,Trisha Khan,Female,Food and beverages,83.85,5,20.9625,440.2125,2022-08-19,09:58:44,Credit Card,419.25,4.761904762,20.9625,2.7,,Bhuvan Chauhan,Risha Joshi
763-57-9734,B,Mumbai,Member,Deepesh Verma,Male,Home and lifestyle,11.44,9,5.148,108.108,2022-11-15,02:59:52,Cash,102.96,4.761904762,5.148,6.7,,Deepesh Verma,Sanya Verma
262-00-9752,A,Lucknow,Normal,Yashvardhan Sharma,Male,Food and beverages,54.54,9,24.543,515.403,2022-03-17,06:00:24,Ewallet,490.86,4.761904762,24.543,6.5,,Vicky Singh,Qamar Yadav
416-94-6859,E,Vadodara,Member,Vivek Yadav,Male,Electronic accessories,94.12,2,9.412,197.652,2021-04-05,12:28:25,Cash,188.24,4.761904762,9.412,9.5,,Keshav Sharma,Nupur Singh
576-72-7176,E,Nashik,Member,Ujjwal Gupta,Male,Sports and travel,13.21,4,2.642,55.482,2023-02-14,11:26:08,Cash,52.84,4.761904762,2.642,3.3,,Faizan Khan,Zara Tiwari
123-67-6852,A,Jaipur,Member,Arjun Patel,Male,Clothing,89.96,4,17.992,377.832,2016-06-04,03:57:20,Cash,359.84,4.761904762,17.992,7.3,,Neeraj Singh,Risha Joshi
947-91-3681,D,New Delhi,Member,Oishi Tiwari,Female,Electronic accessories,90.22,7,31.577,663.117,2019-12-26,08:46:05,Cash,631.54,4.761904762,31.577,8.8,,Karthik Kapoor,Tanisha Patel
299-57-4662,B,Surat,Normal,Om Prakash Sharma,Male,Electronic accessories,76.62,8,30.648,643.608,2019-06-16,03:02:27,Credit Card,612.96,4.761904762,30.648,3.4,,Keshav Sharma,Anika Patel
884-48-3998,B,Kochi,Normal,Nupur Singh,Female,Health and beauty,41.37,4,8.274,173.754,2021-01-16,11:30:38,Ewallet,165.48,4.761904762,8.274,7.1,,Tushar Sahu,Ginni Gupta
155-74-5011,D,Bhopal,Member,Charul Yadav,Female,Health and beauty,41.74,9,18.783,394.443,2016-11-03,05:06:54,Walmart Gift Cards,375.66,4.761904762,18.783,9.8,,Lalit Yadav,Oorja Gupta
745-59-2417,E,Ahmedabad,Normal,Brijesh Sharma,Male,Books,97.35,8,38.94,817.74,2017-08-22,02:18:04,Cash,778.8,4.761904762,38.94,4.8,,Zayd Khan,Jigyasa Verma
827-23-7577,E,Nashik,Normal,Charul Yadav,Female,Sports and travel,94.2,2,9.42,197.82,2022-08-27,02:02:42,Walmart Gift Cards,188.4,4.761904762,9.42,3.8,,Mohit Sahu,Yuvika Patel
213-14-4812,E,Indore,Member,Elina Chauhan,Female,Clothing,51.89,9,23.3505,490.3605,2020-05-22,11:07:21,Ewallet,467.01,4.761904762,23.3505,3.2,,Nishant Verma,Nitya Yadav
724-22-2364,A,Pune,Normal,Neeraj Singh,Male,Home and lifestyle,52.27,6,15.681,329.301,2023-06-04,06:56:29,Credit Card,313.62,4.761904762,15.681,8.6,,Sahil Gupta,Tanya Rajput
491-88-9839,E,Chennai,Normal,Utkarsh Yadav,Male,Clothing,27.73,8,11.092,232.932,2020-10-07,01:30:58,Ewallet,221.84,4.761904762,11.092,9.3,,Kaushal Yadav,Divisha Kapoor
441-33-5020,D,Ahmedabad,Member,Anika Patel,Female,Home and lifestyle,12.13,10,6.065,127.365,2020-03-12,07:59:09,Walmart Gift Cards,121.3,4.761904762,6.065,9.4,,Pradeep Chauhan,Rithika Joshi
567-12-1063,D,New Delhi,Normal,Karthik Kapoor,Male,Sports and travel,76.97,6,23.091,484.911,2019-04-04,13:58:17,Ewallet,461.82,4.761904762,23.091,8.9,,Eklavya Verma,Anika Patel
709-43-1839,B,Chennai,Member,Vicky Singh,Male,Food and beverages,13.84,4,2.768,58.128,2019-05-09,19:32:21,Ewallet,55.36,4.761904762,2.768,6,,Inder Rajput,Qiana Tiwari
568-02-1262,E,Indore,Normal,Himanshu Kapoor,Male,Home and lifestyle,98.16,10,49.08,1030.68,2021-08-29,19:46:02,Walmart Gift Cards,981.6,4.761904762,49.08,4,,Aniket Yadav,Nupur Singh
743-05-8256,D,Pune,Member,Pradeep Chauhan,Male,Clothing,69.26,3,10.389,218.169,2018-02-01,12:50:44,Walmart Gift Cards,207.78,4.761904762,10.389,6.6,,Arnav Patel,Divisha Kapoor
942-13-8964,E,Vadodara,Normal,Oviya Sharma,Female,Books,25.07,1,1.2535,26.3235,2017-06-29,10:21:24,Cash,25.07,4.761904762,1.2535,2.3,,Ujjwal Gupta,Ishita Mehta
764-84-3722,E,Chandigarh,Normal,Raghav Patel,Male,Health and beauty,67.58,10,33.79,709.59,2015-06-24,09:55:16,Cash,675.8,4.761904762,33.79,3.6,,Ayush Sharma,Divya Chauhan
223-19-0723,A,Mumbai,Normal,Bhavya Tiwari,Female,Food and beverages,42.25,2,4.225,88.725,2020-06-12,08:12:48,Walmart Gift Cards,84.5,4.761904762,4.225,1.7,,Bhuvan Chauhan,Aanya Sharma
502-23-0143,A,Jaipur,Normal,Aaradhya Yadav,Female,Home and lifestyle,95.92,1,4.796,100.716,2019-02-05,10:24:16,Walmart Gift Cards,95.92,4.761904762,4.796,8.5,,Ayush Sharma,Veda Singh
201-67-7779,C,Surat,Member,Pratik Chauhan,Male,Books,56.22,6,16.866,354.186,2015-08-19,18:31:43,Cash,337.32,4.761904762,16.866,1.9,,Rohit Patel,Bhavna Sharma
293-92-3800,B,Bhopal,Normal,Omkar Joshi,Male,Clothing,75.99,1,3.7995,79.7895,2015-08-21,07:19:04,Walmart Gift Cards,75.99,4.761904762,3.7995,5,,Raghav Patel,Yashi Kapoor
993-60-3266,D,Bhopal,Normal,Ekta Joshi,Female,Clothing,21.78,2,2.178,45.738,2019-09-05,07:18:04,Ewallet,43.56,4.761904762,2.178,6.8,,Inder Rajput,Nandini Patel
393-80-0670,A,Chennai,Member,Bhavna Sharma,Female,Home and lifestyle,23.99,6,7.197,151.137,2016-10-16,12:18:38,Credit Card,143.94,4.761904762,7.197,8,,Mohit Sahu,Eshaan Kapoor
656-34-8596,E,Bangalore,Member,Pradeep Chauhan,Male,Home and lifestyle,84.98,5,21.245,446.145,2015-07-25,00:34:02,Credit Card,424.9,4.761904762,21.245,7.6,,Rohit Patel,Divisha Kapoor
263-31-8060,A,Jaipur,Normal,Yashvardhan Sharma,Male,Clothing,92.95,9,41.8275,878.3775,2016-02-22,01:52:38,Walmart Gift Cards,836.55,4.761904762,41.8275,6.3,,Tushar Sahu,Zoya Gupta
258-55-0023,B,Bangalore,Normal,Vanya Gupta,Female,Health and beauty,32.68,6,9.804,205.884,2018-05-30,10:35:50,Cash,196.08,4.761904762,9.804,6.6,,Mohit Sahu,Megha Kapoor
333-48-5734,A,Kolkata,Member,Divya Chauhan,Female,Clothing,29.33,10,14.665,307.965,2022-07-20,04:26:10,Ewallet,293.3,4.761904762,14.665,9.9,,Yash Patel,Elina Chauhan
160-20-5926,E,Lucknow,Member,Zara Tiwari,Female,Sports and travel,37.25,3,5.5875,117.3375,2015-03-26,04:55:57,Ewallet,111.75,4.761904762,5.5875,9.2,,Gopal Tiwari,Gitanjali Sharma
941-87-9092,C,Bhopal,Member,Urvi Khan,Female,Clothing,72.77,8,29.108,611.268,2021-10-07,10:40:00,Ewallet,582.16,4.761904762,29.108,1.4,,Farhan Khan,Bhavya Tiwari
864-40-4326,B,Indore,Member,Tushar Sahu,Male,Sports and travel,50.06,5,12.515,262.815,2023-11-13,20:42:43,Walmart Gift Cards,250.3,4.761904762,12.515,7.4,,Bhuvan Chauhan,Mahira Verma
295-85-3258,E,Agra,Normal,Dev Patel,Male,Books,20.1,9,9.045,189.945,2021-01-04,14:01:05,Cash,180.9,4.761904762,9.045,1.1,,Utkarsh Yadav,Qamar Yadav
328-70-6929,A,Chennai,Member,Imran Khan,Male,Health and beauty,11.68,4,2.336,49.056,2020-12-07,13:43:47,Walmart Gift Cards,46.72,4.761904762,2.336,2.4,,Aryan Gupta,Oishi Tiwari
530-91-7975,A,Hyderabad,Member,Trisha Khan,Female,Home and lifestyle,55.49,10,27.745,582.645,2017-12-15,20:14:32,Ewallet,554.9,4.761904762,27.745,7.3,,Imran Khan,Charvi Verma
964-65-1623,E,Pune,Normal,Leela Yadav,Female,Electronic accessories,18.82,1,0.941,19.761,2018-10-23,23:20:40,Ewallet,18.82,4.761904762,0.941,4.3,,Rohit Patel,Chhavi Chauhan
663-10-1482,B,Indore,Normal,Hetal Patel,Female,Home and lifestyle,34.16,2,3.416,71.736,2015-05-02,00:47:31,Ewallet,68.32,4.761904762,3.416,7,,Parth Kapoor,Qiana Tiwari
651-88-1079,D,Vishakhapatnam,Member,Urvashi Joshi,Female,Food and beverages,38.61,8,15.444,324.324,2020-02-05,01:22:30,Cash,308.88,4.761904762,15.444,9.4,,Sagar Mehta,Ginni Gupta
230-06-9485,C,Indore,Member,Naina Rajput,Female,Food and beverages,91.45,4,18.29,384.09,2019-08-15,15:07:37,Ewallet,365.8,4.761904762,18.29,1.7,,Gopal Tiwari,Saanvi Kumar
569-48-6953,D,Kochi,Member,Yashvardhan Sharma,Male,Home and lifestyle,71.07,4,14.214,298.494,2022-05-13,22:29:25,Cash,284.28,4.761904762,14.214,3.4,,Zahir Khan,Nitya Yadav
670-84-1472,C,Hyderabad,Member,Gaurav Tiwari,Male,Clothing,33.41,1,1.6705,35.0805,2016-01-28,04:47:09,Walmart Gift Cards,33.41,4.761904762,1.6705,1.3,,Lokesh Tiwari,Ira Kumar
723-24-5450,E,Chandigarh,Member,Gauri Singh,Female,Home and lifestyle,79.47,6,23.841,500.661,2015-05-17,18:45:17,Cash,476.82,4.761904762,23.841,6.9,,Omkar Joshi,Leela Yadav
865-28-7398,E,Jaipur,Normal,Pari Chauhan,Female,Health and beauty,53.85,2,5.385,113.085,2018-07-01,22:22:46,Ewallet,107.7,4.761904762,5.385,2.2,,Tejas Joshi,Veda Singh
472-04-8094,E,Hyderabad,Member,Bhuvan Chauhan,Male,Health and beauty,19.41,3,2.9115,61.1415,2023-09-26,19:37:47,Credit Card,58.23,4.761904762,2.9115,1.3,,Himanshu Kapoor,Riddhi Verma
788-38-6576,B,Jaipur,Member,Ishita Mehta,Female,Health and beauty,22.51,7,7.8785,165.4485,2017-07-23,23:39:17,Walmart Gift Cards,157.57,4.761904762,7.8785,8.6,,Jatin Chauhan,Kashvi Rajput
230-09-8645,E,Mumbai,Member,Om Prakash Sharma,Male,Home and lifestyle,17.35,4,3.47,72.87,2023-09-18,07:06:54,Cash,69.4,4.761904762,3.47,3.1,,Sagar Mehta,Pihu Gupta
590-74-0516,A,Jaipur,Normal,Armaan Khan,Male,Health and beauty,84.66,9,38.097,800.037,2016-08-15,04:01:04,Credit Card,761.94,4.761904762,38.097,7.9,,Jai Kapoor,Nitya Yadav
220-01-3317,A,Nashik,Normal,Myra Patel,Female,Electronic accessories,75.48,7,26.418,554.778,2020-05-02,10:14:37,Ewallet,528.36,4.761904762,26.418,1.9,,Bhuvan Chauhan,Jhanvi Mehta
795-36-8519,D,Hyderabad,Normal,Javed Khan,Male,Food and beverages,15.12,3,2.268,47.628,2018-01-15,05:23:55,Ewallet,45.36,4.761904762,2.268,5,,Chirag Kapoor,Nandini Patel
154-04-8737,D,Chandigarh,Normal,Karthik Kapoor,Male,Home and lifestyle,75.09,6,22.527,473.067,2021-08-04,22:48:45,Credit Card,450.54,4.761904762,22.527,4.5,,Zahir Khan,Chandni Joshi
364-75-8936,A,Lucknow,Normal,Aashi Mehta,Female,Home and lifestyle,25.82,5,6.455,135.555,2022-03-11,15:24:12,Credit Card,129.1,4.761904762,6.455,2.3,,Hitesh Yadav,Oorja Gupta
431-07-7319,B,Agra,Normal,Zayd Khan,Male,Food and beverages,86.58,9,38.961,818.181,2016-02-23,16:16:09,Credit Card,779.22,4.761904762,38.961,2.3,,Harsh Joshi,Devanshi Tiwari
293-94-0805,E,Nagpur,Normal,Anushka Yadav,Female,Home and lifestyle,60.94,6,18.282,383.922,2020-02-18,08:00:28,Credit Card,365.64,4.761904762,18.282,4.5,,Mohit Sahu,Saanvi Kumar
411-97-8693,E,New Delhi,Member,Harsh Joshi,Male,Food and beverages,40.89,5,10.2225,214.6725,2016-12-15,17:43:02,Ewallet,204.45,4.761904762,10.2225,7.4,,Omkar Chauhan,Mahira Verma
191-48-3858,C,Bhopal,Member,Prakash Sahu,Male,Books,74.45,6,22.335,469.035,2020-10-04,14:46:20,Credit Card,446.7,4.761904762,22.335,5.4,,Zayd Khan,Hetal Patel
808-72-9439,A,Agra,Normal,Rahul Sharma,Male,Clothing,99.17,7,34.7095,728.8995,2018-10-15,17:08:13,Credit Card,694.19,4.761904762,34.7095,8.3,,Eshan Verma,Hema Sahu
226-39-6910,B,Mumbai,Member,Imran Khan,Male,Sports and travel,93.02,7,32.557,683.697,2019-06-07,04:03:36,Cash,651.14,4.761904762,32.557,6.6,,Akash Sharma,Anika Patel
327-12-5282,D,Surat,Member,Kashvi Rajput,Female,Home and lifestyle,62.24,7,21.784,457.464,2020-07-17,06:26:35,Credit Card,435.68,4.761904762,21.784,8.9,,Omkar Chauhan,Megha Kapoor
114-50-3616,D,Lucknow,Normal,Lucky Singh,Male,Sports and travel,38.35,10,19.175,402.675,2015-06-13,16:56:09,Ewallet,383.5,4.761904762,19.175,2.3,,Naveen Sharma,Aashi Mehta
100-79-3136,B,Indore,Normal,Qamar Yadav,Female,Clothing,47.06,10,23.53,494.13,2022-08-08,08:48:00,Walmart Gift Cards,470.6,4.761904762,23.53,2.1,,Ishan Verma,Zaina Tiwari
551-72-1710,E,Chandigarh,Member,Farhan Khan,Male,Food and beverages,95.8,3,14.37,301.77,2018-06-29,11:28:50,Cash,287.4,4.761904762,14.37,3.7,,Ravi Patel,Ishaani Sahu
157-54-4527,C,Bangalore,Normal,Abhishek Yadav,Male,Sports and travel,28.65,1,1.4325,30.0825,2015-02-28,00:44:32,Walmart Gift Cards,28.65,4.761904762,1.4325,3.8,,Jagdish Yadav,Gitanjali Sharma
346-51-1920,E,Ahmedabad,Member,Qiana Tiwari,Female,Home and lifestyle,35.38,8,14.152,297.192,2020-08-05,12:45:47,Ewallet,283.04,4.761904762,14.152,7.4,,Sunil Verma,Kashvi Rajput
257-34-6108,C,Bangalore,Normal,Neeraj Singh,Male,Books,83.76,5,20.94,439.74,2022-04-18,13:41:33,Credit Card,418.8,4.761904762,20.94,5.1,,Javed Khan,Ananya Patel
471-41-1497,B,Kochi,Member,Dheeraj Yadav,Male,Home and lifestyle,60.84,3,9.126,191.646,2017-12-03,11:39:34,Walmart Gift Cards,182.52,4.761904762,9.126,1.4,,Yashvardhan Sharma,Mahira Verma
524-96-0510,D,Pune,Member,Akash Sharma,Male,Food and beverages,29.89,2,2.989,62.769,2019-03-13,23:17:21,Cash,59.78,4.761904762,2.989,1.2,,Deepak Verma,Urvashi Joshi
319-90-3477,C,Surat,Member,Fatima Joshi,Female,Clothing,38.58,4,7.716,162.036,2015-01-25,01:23:29,Cash,154.32,4.761904762,7.716,5.2,,Sagar Mehta,Kavya Rajput
486-92-5432,B,Vishakhapatnam,Normal,Ishaan Kumar,Male,Books,53.03,8,21.212,445.452,2015-01-31,04:49:49,Walmart Gift Cards,424.24,4.761904762,21.212,5.5,,Omkar Joshi,Pihu Gupta
184-83-8726,C,Hyderabad,Member,Ayush Sharma,Male,Clothing,79.21,4,15.842,332.682,2015-07-05,08:48:49,Ewallet,316.84,4.761904762,15.842,3.3,,Hitesh Yadav,Zaina Tiwari
180-84-1100,D,Surat,Member,Hira Gupta,Female,Health and beauty,81.84,10,40.92,859.32,2019-02-04,11:44:08,Ewallet,818.4,4.761904762,40.92,2.8,,Himanshu Kapoor,Trisha Khan
747-22-6137,D,Chandigarh,Member,Vikrant Tiwari,Male,Books,16.49,4,3.298,69.258,2017-04-25,04:11:44,Ewallet,65.96,4.761904762,3.298,3.9,,Nitin Singh,Parina Patel
780-33-2208,E,Ahmedabad,Normal,Chhavi Chauhan,Female,Electronic accessories,49.07,5,12.2675,257.6175,2016-01-17,10:16:47,Cash,245.35,4.761904762,12.2675,3.1,,Pratik Chauhan,Oorja Gupta
497-50-4723,D,Hyderabad,Member,Om Prakash Sharma,Male,Electronic accessories,26.28,3,3.942,82.782,2018-01-14,13:57:18,Ewallet,78.84,4.761904762,3.942,9.5,,Deepesh Verma,Pari Chauhan
218-51-7054,A,Hyderabad,Member,Oorja Gupta,Female,Clothing,83.86,5,20.965,440.265,2020-10-10,09:18:17,Walmart Gift Cards,419.3,4.761904762,20.965,9.8,,Imran Khan,Veda Singh
687-53-7627,E,Mumbai,Member,Ayush Sharma,Male,Sports and travel,87.45,8,34.98,734.58,2021-12-31,16:23:03,Credit Card,699.6,4.761904762,34.98,4.1,,Yuvraj Yadav,Zara Tiwari
869-88-5565,D,Agra,Member,Chirag Kapoor,Male,Sports and travel,97.86,4,19.572,411.012,2016-06-04,02:00:38,Cash,391.44,4.761904762,19.572,7,,Ravi Patel,Leela Yadav
501-71-4521,C,Indore,Member,Brijesh Sharma,Male,Home and lifestyle,37.51,6,11.253,236.313,2019-10-09,07:01:48,Credit Card,225.06,4.761904762,11.253,2.3,,Bhuvan Chauhan,Kashish Kapoor
390-25-8888,E,Vadodara,Normal,Leela Yadav,Female,Food and beverages,12.51,4,2.502,52.542,2023-01-12,22:21:41,Walmart Gift Cards,50.04,4.761904762,2.502,2.5,,Deepak Verma,Zaina Tiwari
824-96-8565,C,Ahmedabad,Normal,Yuvraj Yadav,Male,Books,94.82,10,47.41,995.61,2023-01-23,23:40:36,Walmart Gift Cards,948.2,4.761904762,47.41,3.1,,Raghav Patel,Farah Joshi
118-63-5898,C,Vishakhapatnam,Normal,Kashish Kapoor,Female,Food and beverages,94.18,10,47.09,988.89,2016-11-10,17:39:05,Ewallet,941.8,4.761904762,47.09,6.5,,Parth Kapoor,Oorja Gupta
398-52-4438,D,Bhopal,Member,Nandini Patel,Female,Electronic accessories,61.06,2,6.106,128.226,2015-02-18,09:45:28,Credit Card,122.12,4.761904762,6.106,8.7,,Tanuj Mehta,Devanshi Tiwari
716-44-8285,B,Kolkata,Member,Tushar Sahu,Male,Sports and travel,74.13,1,3.7065,77.8365,2020-09-16,04:16:15,Cash,74.13,4.761904762,3.7065,3.2,,Sagar Mehta,Devanshi Tiwari
879-17-2608,D,Bangalore,Normal,Tanuj Mehta,Male,Health and beauty,49.47,6,14.841,311.661,2020-11-07,11:51:09,Credit Card,296.82,4.761904762,14.841,7.8,,Abhishek Yadav,Divisha Kapoor
888-83-2325,D,Bangalore,Member,Sunil Verma,Male,Sports and travel,94.72,5,23.68,497.28,2020-03-02,02:57:58,Cash,473.6,4.761904762,23.68,5.9,,Vicky Singh,Sanya Verma
232-25-4682,D,Kochi,Member,Mahira Verma,Female,Health and beauty,96.71,9,43.5195,913.9095,2022-09-15,01:24:30,Walmart Gift Cards,870.39,4.761904762,43.5195,6.9,,Zahir Khan,Ishaani Sahu
980-32-8417,B,Agra,Member,Rohit Patel,Male,Home and lifestyle,35.17,4,7.034,147.714,2023-03-01,22:31:12,Ewallet,140.68,4.761904762,7.034,8.5,,Eklavya Verma,Veda Singh
583-84-8441,C,Indore,Member,Vivek Yadav,Male,Food and beverages,45.55,6,13.665,286.965,2023-01-11,22:02:38,Cash,273.3,4.761904762,13.665,2.4,,Sahil Gupta,Ria Singh
621-84-9556,E,Vishakhapatnam,Normal,Oishi Tiwari,Female,Home and lifestyle,36.12,10,18.06,379.26,2017-02-16,08:51:37,Walmart Gift Cards,361.2,4.761904762,18.06,5,,Sunil Verma,Pari Chauhan
764-42-5307,D,New Delhi,Normal,Amar Singh,Male,Home and lifestyle,48.41,3,7.2615,152.4915,2018-04-15,18:13:02,Ewallet,145.23,4.761904762,7.2615,2.6,,Harshit Patel,Ujala Kapoor
286-29-0566,D,Jaipur,Member,Uday Sahu,Male,Food and beverages,92.39,8,36.956,776.076,2018-09-12,06:28:35,Walmart Gift Cards,739.12,4.761904762,36.956,7.3,,Farhan Khan,Sanika Verma
789-14-7333,B,Ahmedabad,Member,Kavya Rajput,Female,Food and beverages,74.95,3,11.2425,236.0925,2023-10-14,10:29:30,Cash,224.85,4.761904762,11.2425,4.5,,Tushar Sahu,Hema Sahu
872-81-4600,E,Jaipur,Member,Aarav Kumar,Male,Home and lifestyle,68.35,5,17.0875,358.8375,2021-11-07,21:32:09,Ewallet,341.75,4.761904762,17.0875,9.2,,Uday Sahu,Chandni Joshi
522-66-5773,E,Surat,Member,Deepesh Verma,Male,Food and beverages,51.74,8,20.696,434.616,2021-03-08,18:21:09,Credit Card,413.92,4.761904762,20.696,9,,Lalit Yadav,Ishita Mehta
822-25-1581,B,Indore,Normal,Jhanvi Mehta,Female,Sports and travel,17.19,8,6.876,144.396,2018-01-14,04:17:39,Walmart Gift Cards,137.52,4.761904762,6.876,5,,Kaushal Yadav,Falak Patel
766-53-3436,C,Chandigarh,Normal,Javed Khan,Male,Home and lifestyle,76.16,3,11.424,239.904,2018-02-07,22:03:05,Walmart Gift Cards,228.48,4.761904762,11.424,8.9,,Uday Sahu,Eesha Verma
182-33-3801,A,Nashik,Normal,Hitesh Yadav,Male,Health and beauty,47.94,8,19.176,402.696,2020-10-10,07:54:16,Ewallet,383.52,4.761904762,19.176,2,,Arjun Patel,Bela Yadav
821-96-3999,E,Surat,Normal,Megha Kapoor,Female,Food and beverages,46.5,4,9.3,195.3,2017-11-21,16:17:59,Ewallet,186,4.761904762,9.3,9.2,,Pratik Chauhan,Divisha Kapoor
807-39-9923,E,Nashik,Member,Farhan Khan,Male,Home and lifestyle,57.24,3,8.586,180.306,2021-09-10,07:23:36,Ewallet,171.72,4.761904762,8.586,5.2,,Yash Patel,Tithira Kapoor
620-54-3621,E,Agra,Member,Bhuvan Chauhan,Male,Books,83.69,2,8.369,175.749,2015-08-24,06:05:35,Walmart Gift Cards,167.38,4.761904762,8.369,8.4,,Harsh Joshi,Pihu Gupta
535-00-5813,E,Chennai,Normal,Yash Patel,Male,Books,32.82,3,4.923,103.383,2020-01-04,16:39:44,Credit Card,98.46,4.761904762,4.923,5.7,,Lalit Yadav,Farah Joshi
870-56-2990,A,Nagpur,Member,Meher Sharma,Female,Health and beauty,69,2,6.9,144.9,2019-08-02,17:15:10,Credit Card,138,4.761904762,6.9,5.1,,Rajveer Gupta,Nandini Patel
525-43-5121,D,Surat,Member,Kashvi Rajput,Female,Clothing,16.15,2,1.615,33.915,2021-10-25,17:34:11,Ewallet,32.3,4.761904762,1.615,5.1,,Harsh Joshi,Chhavi Chauhan
640-89-6872,C,Indore,Member,Farhan Khan,Male,Food and beverages,34.74,5,8.685,182.385,2015-01-18,03:30:27,Cash,173.7,4.761904762,8.685,4,,Chetan Kumar,Tanya Rajput
349-81-6456,B,Vadodara,Member,Lokesh Tiwari,Male,Sports and travel,80.04,3,12.006,252.126,2021-09-13,04:26:50,Ewallet,240.12,4.761904762,12.006,6.4,,Yuvraj Yadav,Veda Singh
440-87-9128,E,Lucknow,Member,Zain Khan,Male,Food and beverages,68.08,4,13.616,285.936,2021-12-28,13:33:08,Walmart Gift Cards,272.32,4.761904762,13.616,4.4,,Raghav Patel,Hema Sahu
140-39-8686,C,Bhopal,Member,Lokesh Tiwari,Male,Clothing,46.6,8,18.64,391.44,2023-09-25,15:12:11,Credit Card,372.8,4.761904762,18.64,9.2,,Arjun Patel,Anushka Yadav
960-53-2638,C,Vishakhapatnam,Member,Qiana Tiwari,Female,Home and lifestyle,81.07,1,4.0535,85.1235,2019-06-29,14:22:39,Walmart Gift Cards,81.07,4.761904762,4.0535,9.5,,Naveen Sharma,Megha Kapoor
871-04-6248,C,Bhopal,Member,Vrinda Sharma,Female,Sports and travel,50.7,5,12.675,266.175,2018-06-19,08:16:19,Ewallet,253.5,4.761904762,12.675,2.2,,Ishaan Kumar,Oishi Tiwari
207-00-7519,B,Vadodara,Member,Nishant Verma,Male,Home and lifestyle,84.07,10,42.035,882.735,2019-07-10,05:25:35,Ewallet,840.7,4.761904762,42.035,8.6,,Utkarsh Yadav,Urvi Khan
667-29-1800,A,Kolkata,Member,Eshan Verma,Male,Food and beverages,85.45,9,38.4525,807.5025,2023-06-21,13:10:30,Credit Card,769.05,4.761904762,38.4525,9.8,,Aditya Singh,Tanya Rajput
920-41-1161,D,Lucknow,Normal,Parina Patel,Female,Food and beverages,15.01,4,3.002,63.042,2022-06-18,17:27:21,Credit Card,60.04,4.761904762,3.002,4.8,,Sunil Verma,Yuvika Patel
579-98-1981,D,Hyderabad,Normal,Aniket Yadav,Male,Home and lifestyle,11.56,4,2.312,48.552,2020-05-02,23:56:53,Credit Card,46.24,4.761904762,2.312,2.3,,Lakshay Sharma,Jia Kapoor
524-69-6455,D,Kolkata,Normal,Pratik Chauhan,Male,Clothing,89.84,3,13.476,282.996,2017-09-25,21:14:53,Ewallet,269.52,4.761904762,13.476,4.3,,Zahir Khan,Vanshika Gupta
422-89-7784,D,Chandigarh,Normal,Megha Kapoor,Female,Clothing,89.77,9,40.3965,848.3265,2022-10-30,02:00:27,Credit Card,807.93,4.761904762,40.3965,1.7,,Gagan Singh,Elina Chauhan
580-28-7974,C,Bhopal,Member,Saanvi Kumar,Female,Clothing,10.68,2,1.068,22.428,2017-11-25,10:55:25,Walmart Gift Cards,21.36,4.761904762,1.068,9.2,,Om Prakash Sharma,Yuvika Patel
827-50-8486,E,Kochi,Member,Manoj Sharma,Male,Electronic accessories,91.38,7,31.983,671.643,2018-08-22,11:29:49,Cash,639.66,4.761904762,31.983,1.4,,Hitesh Yadav,Kashish Kapoor
457-11-4521,C,Kochi,Normal,Aniket Yadav,Male,Clothing,69.03,9,31.0635,652.3335,2016-08-17,06:14:23,Ewallet,621.27,4.761904762,31.0635,7.6,,Pratik Chauhan,Falak Patel
313-57-5255,D,Vadodara,Member,Gauri Singh,Female,Electronic accessories,51.38,1,2.569,53.949,2016-04-02,11:22:41,Cash,51.38,4.761904762,2.569,9.1,,Sagar Mehta,Oishi Tiwari
656-17-8252,A,Kochi,Member,Manoj Sharma,Male,Food and beverages,83,5,20.75,435.75,2023-01-23,02:59:50,Walmart Gift Cards,415,4.761904762,20.75,3.5,,Jatin Chauhan,Qamar Yadav
895-56-6998,A,Agra,Normal,Tushar Sahu,Male,Food and beverages,70.82,8,28.328,594.888,2023-03-28,16:33:24,Walmart Gift Cards,566.56,4.761904762,28.328,8.3,,Rajveer Gupta,Chhavi Chauhan
